feature,coefficient
Cytoplasm_Texture_Correlation_DAPI_3_03_256,-0.3152829637626879
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.049373954892514164
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_2,0.03789545283942241
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_7,-0.06190634798671661
Cells_Intensity_StdIntensityEdge_CY5,-0.41199592921100964
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_3,0.06960570243901681
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_3,0.005918690092081078
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_7,-0.021325119019930772
Cytoplasm_RadialDistribution_ZernikePhase_GFP_3_1,0.05765838010349199
Cells_RadialDistribution_ZernikePhase_RFP_5_1,-0.011984362549673491
Nuclei_AreaShape_Zernike_8_4,0.12436832418329162
Cytoplasm_RadialDistribution_MeanFrac_RFP_2of4,-0.27925824925097076
Cells_RadialDistribution_RadialCV_GFP_3of4,0.10136317372989055
Nuclei_RadialDistribution_MeanFrac_RFP_3of4,-0.5306253744893877
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5,-0.07175056394655605
Cytoplasm_RadialDistribution_RadialCV_RFP_4of4,-0.0008174947167263116
Nuclei_Intensity_MassDisplacement_RFP,-0.15736291465091884
Nuclei_RadialDistribution_ZernikePhase_RFP_3_3,-0.011388158254541843
Nuclei_RadialDistribution_RadialCV_GFP_3of4,-0.22500405137462584
Cells_Intensity_StdIntensityEdge_RFP,0.34250835474578345
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4,0.018094977158973267
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_5,-0.06429249804050866
Cytoplasm_Correlation_Correlation_DAPI_GFP,-0.03466089944773587
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.045483955466601424
Nuclei_AreaShape_Zernike_8_8,0.12191356808188235
Nuclei_RadialDistribution_ZernikePhase_GFP_1_1,0.017787813214997235
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_1,-0.053530614773633474
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_1,0.01979294850573924
Cells_RadialDistribution_RadialCV_CY5_4of4,0.07045136718985076
Cells_RadialDistribution_RadialCV_GFP_1of4,0.01338243271880437
Cells_RadialDistribution_ZernikeMagnitude_DAPI_5_1,0.08411819555156923
Cells_RadialDistribution_ZernikePhase_CY5_6_4,-0.06899947146260774
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_4_0,-0.23489573185694984
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.07034447779900026
Cells_RadialDistribution_ZernikePhase_GFP_9_1,-0.007032977921741556
Nuclei_RadialDistribution_ZernikePhase_RFP_9_1,-0.006159682649117401
Cells_RadialDistribution_ZernikeMagnitude_RFP_6_2,0.15943357312595194
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_8_0,-0.17576528596435204
Cytoplasm_AreaShape_Zernike_4_2,0.04379815676873317
Nuclei_Texture_InverseDifferenceMoment_RFP_3_03_256,0.09183990286952251
Cytoplasm_Texture_InfoMeas2_DAPI_3_03_256,-0.841458844516796
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_6,-0.000886798924516055
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_3_1,0.18813989298049247
Cells_RadialDistribution_ZernikePhase_RFP_3_1,-0.002068473282017895
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_0,-0.03666906116225803
Cells_RadialDistribution_ZernikePhase_RFP_7_5,0.0017613766175974008
Nuclei_RadialDistribution_ZernikePhase_CY5_9_9,-0.00197407944504651
Cytoplasm_Intensity_UpperQuartileIntensity_GFP,-0.5231920527864972
Cells_AreaShape_Zernike_5_3,0.015215246018934918
Cells_RadialDistribution_RadialCV_RFP_1of4,0.05820662438573361
Cells_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.14062211275026143
Cytoplasm_Correlation_Overlap_GFP_RFP,-0.2716558368509568
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_4,0.21348986819282836
Cytoplasm_RadialDistribution_ZernikePhase_RFP_5_1,0.006390296968498676
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_2,-0.005466829818146364
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_2,-0.11357315929098778
Nuclei_RadialDistribution_FracAtD_GFP_1of4,-0.678782878136646
Cells_RadialDistribution_FracAtD_GFP_1of4,0.4174856055544403
Nuclei_Texture_Contrast_GFP_3_03_256,0.2483543968324726
Nuclei_RadialDistribution_ZernikePhase_RFP_6_2,-0.0248363852973511
Cytoplasm_Texture_InfoMeas1_GFP_3_03_256,0.1888863679887285
Nuclei_AreaShape_Zernike_9_1,-0.015924721986753505
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_5_1,0.11324772816218556
Nuclei_Correlation_RWC_RFP_CY5,0.5697739566218325
Cells_Correlation_Overlap_DAPI_GFP,0.25971948761991814
Nuclei_Texture_Correlation_GFP_3_03_256,0.034923385815906316
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4,-0.22654249934092652
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_4_0,0.02618469288965553
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_8_0,0.08036805044077709
Cytoplasm_Texture_Contrast_GFP_3_01_256,0.03343616147259636
Cells_RadialDistribution_MeanFrac_GFP_1of4,-0.3984001725785403
Nuclei_Texture_DifferenceEntropy_RFP_3_02_256,-0.08695996949695893
Cytoplasm_AreaShape_FormFactor,-0.7215504773250238
Nuclei_AreaShape_Eccentricity,-0.3669015629464547
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_1,-0.035126427875352466
Cells_Intensity_MeanIntensityEdge_RFP,-0.15217593770372373
Cells_RadialDistribution_ZernikeMagnitude_DAPI_6_0,0.13585528563871
Nuclei_AreaShape_Zernike_6_6,0.06385317650081096
Cytoplasm_AreaShape_Zernike_2_2,0.002425190216201839
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_6_0,-0.00520469234036916
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.10921992910076457
Cells_RadialDistribution_ZernikePhase_GFP_6_2,-0.006580715416030939
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.061135632785287726
Cells_RadialDistribution_FracAtD_RFP_1of4,-0.39552553792394674
Cells_RadialDistribution_ZernikePhase_DAPI_9_1,-0.006681472895474516
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7,0.03624962211402886
Cells_RadialDistribution_ZernikePhase_CY5_3_3,-0.03667776387710539
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_9,-0.027257318207961945
Cells_RadialDistribution_ZernikePhase_DAPI_5_5,-0.028328542037440972
Cells_RadialDistribution_ZernikePhase_DAPI_9_5,0.044799345534272186
Nuclei_RadialDistribution_ZernikePhase_CY5_7_5,0.05010986616447363
Cells_Intensity_MassDisplacement_RFP,0.03128817733180042
Cells_RadialDistribution_ZernikePhase_GFP_4_2,0.021508220859605565
Cells_RadialDistribution_RadialCV_RFP_3of4,0.03130964336370244
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4,0.00850809975958019
Nuclei_Correlation_Correlation_DAPI_RFP,-0.08907462224454313
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_8_4,-0.011065301320115482
Cells_AreaShape_Zernike_6_0,-0.06592530460240945
Nuclei_RadialDistribution_MeanFrac_GFP_4of4,0.14517837506225356
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_8_2,-0.40150904519504743
Cytoplasm_RadialDistribution_MeanFrac_DAPI_3of4,-0.564318256672683
Cytoplasm_AreaShape_MajorAxisLength,-0.10469764960152693
Cytoplasm_RadialDistribution_RadialCV_CY5_1of4,-0.09982223160687642
Cells_RadialDistribution_MeanFrac_RFP_3of4,0.0725955399555374
Nuclei_RadialDistribution_ZernikePhase_CY5_4_2,-0.03416988463599954
